Date,Message
2013-07-01 05:00:00+07:00,"1233.64,1267.39,1208.13,1222.85"
2013-07-08 05:00:00+07:00,"1222.54,1298.73,1215.65,1285.28"
2013-07-15 05:00:00+07:00,"1284.89,1300.49,1270.21,1295.77"
2013-07-22 05:00:00+07:00,"1297.12,1347.52,1296.02,1333.07"
2013-07-29 05:00:00+07:00,"1333.16,1339.15,1283.12,1312.4"
2013-08-05 05:00:00+07:00,"1312.59,1320.66,1272.82,1314.21"
2013-08-12 05:00:00+07:00,"1314.69,1379.52,1314.69,1376.53"
2013-08-19 05:00:00+07:00,"1378.67,1399.95,1352.25,1397.62"
2013-08-26 05:00:00+07:00,"1398.8,1433.7,1389.45,1394.83"
2013-09-02 05:00:00+07:00,"1393.47,1416.3,1358.43,1391.11"
2013-09-09 05:00:00+07:00,"1391.23,1394.31,1304.86,1326.18"
2013-09-16 05:00:00+07:00,"1335.19,1375.24,1291.76,1325.65"
2013-09-23 05:00:00+07:00,"1326.38,1344,1305.68,1336.4"
2013-09-30 05:00:00+07:00,"1342.18,1352.36,1277.8,1310.49"
2013-10-07 05:00:00+07:00,"1311.7,1330.04,1261.71,1272.09"
2013-10-14 05:00:00+07:00,"1276.72,1327.09,1251.49,1315.91"
2013-10-21 05:00:00+07:00,"1316.23,1355.75,1310.08,1350.36"
2013-10-28 05:00:00+07:00,"1353.77,1361.73,1306,1315.69"
2013-11-04 06:00:00+07:00,"1313.78,1326.13,1280.94,1288.55"
2013-11-11 06:00:00+07:00,"1287.84,1294.16,1261.33,1289.95"
2013-11-18 06:00:00+07:00,"1288.59,1289.5,1236.71,1243.2"
2013-11-25 06:00:00+07:00,"1242.34,1258.06,1226.49,1252.09"
2013-12-02 06:00:00+07:00,"1250.87,1251.4,1211.34,1228.59"
2013-12-09 06:00:00+07:00,"1230.57,1267.84,1220.52,1238.38"
2013-12-16 06:00:00+07:00,"1238.03,1251.95,1187.2,1203.02"
2013-12-23 06:00:00+07:00,"1202.85,1219.15,1192.64,1212.97"
2013-12-30 06:00:00+07:00,"1214.03,1240.16,1182.35,1236.11"
2014-01-06 06:00:00+07:00,"1237.01,1248.91,1218.42,1247.98"
2014-01-13 06:00:00+07:00,"1247.37,1255.25,1234.19,1253.8"
2014-01-20 06:00:00+07:00,"1253.06,1272.56,1231.54,1269.26"
2014-01-27 06:00:00+07:00,"1269.24,1279.03,1238.04,1243.92"
2014-02-03 06:00:00+07:00,"1242.68,1274.31,1240.84,1267.35"
2014-02-10 06:00:00+07:00,"1265.36,1321.16,1265.04,1318.16"
2014-02-17 06:00:00+07:00,"1323.86,1332.02,1307.34,1324.16"
2014-02-24 06:00:00+07:00,"1325.26,1345.34,1318.76,1326.27"
2014-03-03 06:00:00+07:00,"1332.27,1354.66,1328.13,1340.29"
2014-03-10 05:00:00+07:00,"1339.67,1387.84,1327.93,1382.72"
2014-03-17 05:00:00+07:00,"1382.28,1391.99,1320.47,1334.14"
2014-03-24 05:00:00+07:00,"1331.84,1334.21,1285.65,1295.49"
2014-03-31 05:00:00+07:00,"1293.7,1306.65,1277.64,1303.86"
2014-04-07 05:00:00+07:00,"1303.25,1324.48,1295.63,1318.22"
2014-04-14 05:00:00+07:00,"1320.3,1331.08,1286.27,1294.46"
